"country","subject","Unit","Date","Value"
"Poland","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-5.117
"Poland","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-3.978
"Poland","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-6.603
"Poland","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-2.383
"Poland","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-3.849
"Poland","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-6.228
"Poland","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-3.722
"Portugal","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-7.016
"Portugal","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-10.582
"Portugal","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-10.919
"Portugal","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-12.638
"Portugal","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-10.323
"Portugal","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-10.685
"Portugal","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-10.102
"Portugal","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-2.018
"Qatar","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",30.611
"Qatar","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",19.143
"Qatar","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",6.533
"Qatar","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",23.072
"Qatar","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",16.802
"Qatar","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",15.536
"Qatar","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",14.374
"Qatar","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",32.658
"Republic of Congo","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",5.986
"Republic of Congo","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",3.869
"Republic of Congo","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-5.884
"Republic of Congo","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-0.55
"Republic of Congo","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",0.444
"Republic of Congo","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",2.826
"Republic of Congo","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-6.507
"Republic of Congo","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-1.224
"Romania","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-4.489
"Romania","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-4.422
"Romania","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-4.148
"Romania","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-11.553
"Romania","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-8.592
"Romania","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-10.389
"Romania","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-13.415
"Romania","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-4.44
"Russia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",5.107
"Russia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",4.423
"Russia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",4.121
"Russia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",6.258
"Russia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",11.05
"Russia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",9.325
"Russia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",5.489
"Russia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",3.533
"Rwanda","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-7.453
"Rwanda","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-7.354
"Rwanda","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-7.269
"Rwanda","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-5.182
"Rwanda","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-2.526
"Rwanda","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-4.468
"Rwanda","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-2.301
"Rwanda","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-11.258
"Samoa","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-3.481
"Samoa","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-6.742
"Samoa","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-5.316
"Samoa","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-5.474
"Samoa","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-8.13
"Samoa","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-8.761
"Samoa","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-13.472
"Samoa","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-7.818
"São Tomé and Príncipe","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-26.025
"São Tomé and Príncipe","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-22.521
"São Tomé and Príncipe","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-23.614
"São Tomé and Príncipe","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-34.908
"São Tomé and Príncipe","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-21.392
"São Tomé and Príncipe","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-32.269
"São Tomé and Príncipe","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-29.74
"São Tomé and Príncipe","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-20.88
"Saudi Arabia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",23.686
"Saudi Arabia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",12.671
"Saudi Arabia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",4.883
"Saudi Arabia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",25.457
"Saudi Arabia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",27.449
"Saudi Arabia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",26.337
"Saudi Arabia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",22.472
"Saudi Arabia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",22.449
"Senegal","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-7.929
"Senegal","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-4.393
"Senegal","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-6.666
"Senegal","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-14.074
"Senegal","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-8.852
"Senegal","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-9.209
"Senegal","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-11.614
"Senegal","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-10.813
"Serbia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-9.127
"Serbia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-6.777
"Serbia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-6.609
"Serbia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-21.711
"Serbia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-8.787
"Serbia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-10.093
"Serbia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-17.771
"Serbia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-12.283
"Seychelles","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-26.542
"Seychelles","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-22.103
"Seychelles","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-22.357
"Seychelles","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-27.186
"Seychelles","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-18.939
"Seychelles","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-13.161
"Seychelles","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-18.77
"Seychelles","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-24.675
"Sierra Leone","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-65.247
"Sierra Leone","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-22.702
"Sierra Leone","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-13.325
"Sierra Leone","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-8.977
"Sierra Leone","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-6.364
"Sierra Leone","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-5.037
"Sierra Leone","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-7.42
"Sierra Leone","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-29.097
"Singapore","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",22.839
"Singapore","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",23.663
"Singapore","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",16.819
"Singapore","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",14.432
"Singapore","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",21.871
"Singapore","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",24.957
"Singapore","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",25.974
"Singapore","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",17.48
"Slovak Republic","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-3.765
"Slovak Republic","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-3.721
"Slovak Republic","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-2.593
"Slovak Republic","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-6.25
"Slovak Republic","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-8.461
"Slovak Republic","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-7.844
"Slovak Republic","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-5.318
"Slovak Republic","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",2.229
"Slovenia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",0.518
"Slovenia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-0.071
"Slovenia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-0.392
"Slovenia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-5.245
"Slovenia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-1.675
"Slovenia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-1.68
"Slovenia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-4.03
"Slovenia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",3.545
"Solomon Islands","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-6.732
"Solomon Islands","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-30.822
"Solomon Islands","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-21.441
"Solomon Islands","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-20.461
"Solomon Islands","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-6.718
"Solomon Islands","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-9.059
"Solomon Islands","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-15.719
"Solomon Islands","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",0.227
"South Africa","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-2.322
"South Africa","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-1.968
"South Africa","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-4.031
"South Africa","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-7.174
"South Africa","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-3.469
"South Africa","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-5.307
"South Africa","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-6.971
"South Africa","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-5.242
"South Sudan","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",17.499
"South Sudan","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-27.69
"Spain","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-3.724
"Spain","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-4.491
"Spain","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-4.828
"Spain","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-9.623
"Spain","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-7.353
"Spain","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-8.961
"Spain","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-9.995
"Spain","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-1.207
