,All vehicles,Commercial vehicles,Current account balance (Percent of GDP),Current account balance (U.S. dollars),Employment (Persons),Export volume of goods and services (Percent change),Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar),"Gross domestic product per capita, current prices (U.S. dollars)","Gross domestic product, constant prices (Percent change)","Gross domestic product, current prices (U.S. dollars)","Gross domestic product, deflator (Index)",Gross national savings (Percent of GDP),Import volume of goods and services (Percent change),"Inflation, average consumer prices (Index)","Inflation, average consumer prices (Percent change)",Investment (Percent of GDP),Output gap in percent of potential GDP (Percent of potential GDP),Passengers Cars,Population (Persons),Trade volume of goods and services (Percent change),Unemployment rate (Percent of total labor force),country,year
1575,623921.0,183919.0,-5.242000000000001,-20.043,,0.386,640.7769999999999,7314.014,2.467,382.34,160.44299999999998,14.162,5.995,198.31799999999998,5.654,19.404,,440002.0,52.275,,24.875,south africa,2012
1584,800.0,700.0,-3.82,-0.24,,8.77,23.275,471.163,13.25,6.292999999999999,117.01700000000001,16.415,4.128,92.404,6.349,20.235,,100.0,13.356,,,cambodia,2005
1585,800.0,700.0,-0.645,-0.047,,18.772000000000002,26.574,536.67,10.770999999999999,7.275,122.436,21.872,10.357000000000001,98.08,6.143,22.517,,100.0,13.555,,,cambodia,2006
1586,1000.0,900.0,-1.9180000000000001,-0.166,,-3.062,30.066999999999997,628.432,10.213,8.639,130.416,19.279,-11.892999999999999,105.601,7.667999999999999,21.197,,100.0,13.747,,,cambodia,2007
1587,1000.0,900.0,-5.6610000000000005,-0.586,,1.7890000000000001,32.709,742.577,6.692,10.352,146.39700000000002,12.956,-8.011000000000001,131.999,24.997,18.617,,100.0,13.940999999999999,,,cambodia,2008
1588,1220.0,1100.0,-4.54,-0.473,,-3.051,32.986,736.285,0.087,10.414000000000001,150.241,16.795,9.333,131.124,-0.6629999999999999,21.335,,120.0,14.144,,,cambodia,2009
1589,1540.0,1400.0,-3.9160000000000004,-0.441,,32.083,35.424,783.5110000000001,6.097,11.255,154.727,13.431,7.534,136.365,3.997,17.348,,140.0,14.365,,,cambodia,2010
1590,1540.0,1400.0,-8.071,-1.04,,15.804,38.715,882.5939999999999,7.079,12.89,159.997,13.929,8.339,143.835,5.478,22.0,,140.0,14.605,,,cambodia,2011
1591,1550.0,1400.0,-8.726,-1.2329999999999999,,26.014,42.294,950.883,7.316,14.134,162.303,14.774000000000001,8.565,148.042,2.925,23.5,,150.0,14.864,,,cambodia,2012
1624,3500.0,2200.0,-3.4,-0.565,,-8.449,40.898,931.3389999999999,2.2969999999999997,16.617,110.29899999999999,13.364,9.755,184.983,1.993,16.769000000000002,,1300.0,17.842,,,cameroon,2005
1625,4300.0,2700.0,1.561,0.28,,11.204,43.513000000000005,979.742,3.222,17.97,114.647,15.86,9.579,194.058,4.906000000000001,14.298,,1600.0,18.340999999999998,,,cameroon,2006
1626,4300.0,2600.0,1.379,0.282,,11.464,46.126000000000005,1085.191,3.2569999999999997,20.461,115.818,16.419,11.439,196.24200000000002,1.125,15.039000000000001,,1700.0,18.855,,,cameroon,2007
1627,4600.0,3000.0,-1.193,-0.28,,-3.6889999999999996,48.387,1208.902,2.885,23.432,120.061,14.864,8.476,206.717,5.337999999999999,16.061,,1600.0,19.383,,,cameroon,2008
1628,2500.0,1000.0,-3.052,-0.715,,-2.78,49.696999999999996,1176.48,1.932,23.441999999999997,124.51299999999999,17.561,-8.612,213.0,3.04,20.613000000000003,,1500.0,19.926,,,cameroon,2009
1629,2700.0,1500.0,-2.76,-0.653,,-1.62,51.948,1158.78,3.2689999999999997,23.666999999999998,127.772,17.524,0.11199999999999999,215.725,1.2790000000000001,20.284000000000002,,1200.0,20.424,,,cameroon,2010
1630,2700.0,1500.0,-2.722,-0.7240000000000001,,2.617,55.216,1271.2069999999999,4.14,26.612,131.564,17.456,7.056,222.067,2.94,20.178,,1200.0,20.934,,,cameroon,2011
1631,3000.0,1000.0,-3.613,-0.9570000000000001,,4.245,58.792,1234.371,4.598,26.487,135.495,17.099,5.955,227.357,2.3819999999999997,20.712,,2000.0,21.458000000000002,,,cameroon,2012
1640,1630142.0,782706.0,1.8530000000000002,21.576,16.128,2.22,1154.777,36151.537000000004,3.1630000000000003,1164.1789999999999,94.30799999999999,24.67,7.315,106.96700000000001,2.23,22.816,1.942,847436.0,32.203,,6.757999999999999,canada,2005
1641,1666008.0,807182.0,1.368,17.932000000000002,16.412,0.866,1221.4669999999999,40296.667,2.622,1310.795,96.863,25.131,5.303999999999999,109.125,2.0180000000000002,23.763,2.1630000000000003,858826.0,32.529,,6.3,canada,2006
1642,1690345.0,848760.0,0.779,11.360999999999999,16.803,1.14,1279.153,44382.832,2.008,1457.8729999999998,100.0,24.729,5.752000000000001,111.45,2.131,23.95,1.9,841585.0,32.848,,6.058,canada,2007
1643,1673522.0,800802.0,0.11599999999999999,1.788,17.082,-4.523,1319.575,46464.702000000005,1.175,1542.5610000000001,103.89200000000001,24.135,0.8170000000000001,114.10799999999999,2.385,24.019000000000002,0.9079999999999999,872720.0,33.199,,6.15,canada,2008
1644,1482232.0,753209.0,-2.92,-40.023,16.816,-13.08,1293.5439999999999,40821.771,-2.7110000000000003,1370.839,101.665,18.858,-12.366,114.45,0.299,21.778000000000002,-3.47,729023.0,33.580999999999996,,8.292,canada,2009
1645,1583388.0,889039.0,-3.513,-56.708999999999996,17.046,6.867000000000001,1353.53,47530.602,3.3739999999999997,1614.0720000000001,104.35600000000001,19.826,13.620999999999999,116.475,1.7690000000000001,23.339000000000002,-2.0069999999999997,694349.0,33.959,,7.992000000000001,canada,2010
1646,1620221.0,938265.0,-2.7539999999999996,-48.98,17.308,4.707,1416.3970000000002,51850.315,2.528,1778.632,107.736,21.090999999999998,5.693,119.84200000000001,2.89,23.845,-1.385,681956.0,34.303000000000004,,7.442,canada,2011
1647,1716178.0,967648.0,-3.418,-62.266000000000005,17.509,1.493,1466.4679999999998,52488.725,1.709,1821.445,109.53399999999999,21.239,3.117,121.667,1.5230000000000001,24.656999999999996,-1.5959999999999999,748530.0,34.702,,7.308,canada,2012
1648,125018.0,15851.0,21.871,27.868000000000002,2.293,12.478,234.40900000000002,29869.632999999998,7.489,127.41799999999999,91.10799999999999,43.238,11.479000000000001,90.432,0.473,21.366999999999997,,109167.0,4.266,,3.125,singapore,2005
1649,132483.0,15634.0,24.956999999999997,36.884,2.354,11.222999999999999,263.019,33578.888,8.86,147.79399999999998,92.675,47.28,11.228,91.31200000000001,0.973,22.323,,116849.0,4.401,,2.65,singapore,2006
1650,122254.0,11440.0,25.974,46.748999999999995,2.4730000000000003,8.59,294.621,39223.53,9.112,179.981,98.10700000000001,49.093999999999994,7.44,93.225,2.096,23.12,,110814.0,4.5889999999999995,,2.125,singapore,2007
1651,110574.0,9595.0,14.432,27.741999999999997,2.68,4.577,305.77,39722.115,1.788,192.231,96.64299999999999,44.87,10.01,99.389,6.612,30.438000000000002,,100979.0,4.8389999999999995,,2.225,singapore,2008
1652,79503.0,6320.0,16.819000000000003,32.36,2.739,-7.492999999999999,306.233,38576.959,-0.603,192.40599999999998,100.046,44.483999999999995,-10.39,99.97399999999999,0.589,27.666,,73183.0,4.988,,3.025,singapore,2009
1653,51891.0,4618.0,23.663,55.943000000000005,2.86,17.404,357.216,46569.687999999995,15.24,236.42,100.0,51.532,16.194000000000003,102.79700000000001,2.823,27.87,,47273.0,5.077,,2.175,singapore,2010
1654,39570.0,6077.0,22.839000000000002,62.593999999999994,2.957,4.561,386.673,52870.545,6.057,274.065,100.82700000000001,50.123999999999995,-0.046,108.191,5.247999999999999,27.285,,33493.0,5.184,,2.025,singapore,2011
1655,37247.0,4523.0,17.48,50.15,3.073,1.483,403.47,54007.304000000004,2.504,286.908,102.31,47.851000000000006,3.7739999999999996,113.141,4.575,30.372,,32724.0,5.312,,1.95,singapore,2012
1664,20870.0,2810.0,-16.119,-2.6310000000000002,0.145,7.527,10.509,55590.439000000006,7.23,16.32,121.705,12.026,29.259,136.5,4.0,28.193,,18060.0,0.294,,2.06,iceland,2005
1665,20198.0,3069.0,-25.576,-4.279,0.153,-4.5889999999999995,11.342,55786.894,4.709,16.73,132.42,9.32,11.306,145.613,6.676,35.607,,17129.0,0.3,,1.285,iceland,2006
1666,19305.0,3363.0,-15.737,-3.214,0.162,17.746,12.34,66390.198,5.985,20.426,139.903,12.698,-1.516,152.986,5.064,29.015,,15942.0,0.308,,1.014,iceland,2007
1667,10579.0,1546.0,-28.383000000000003,-4.777,0.16399999999999998,7.022,12.732000000000001,53354.197,1.188,16.831,156.415,-4.245,-18.375,172.382,12.677999999999999,24.572,,9033.0,0.315,,1.6480000000000001,iceland,2008
1668,2471.0,358.0,-11.617,-1.4069999999999998,0.14800000000000002,7.032,11.987,37935.143,-6.562,12.115,169.388,2.306,-23.956999999999997,193.07299999999998,12.003,13.865,,2113.0,0.319,,8.015,iceland,2009
1669,3395.0,289.0,-8.009,-1.006,0.146,0.536,11.636,39557.68,-4.099,12.565,181.108,4.453,4.473,203.49099999999999,5.396,12.462,,3106.0,0.318,,8.132,iceland,2010
1670,5471.0,433.0,-6.343999999999999,-0.89,0.14800000000000002,3.758,12.190999999999999,44065.218,2.655,14.033,187.03599999999997,8.015,6.705,211.63299999999998,4.001,14.352,,5038.0,0.318,,7.4270000000000005,iceland,2011
1671,8507.0,605.0,-5.3260000000000005,-0.723,0.149,3.847,12.592,42505.027,1.463,13.584000000000001,192.386,9.529,4.704,222.608,5.186,14.837,,7902.0,0.32,,5.771,iceland,2012
1680,16000.0,3000.0,-4.913,-0.981,,12.792,40.887,4736.358,5.886,19.965,548.526,19.433,12.434000000000001,88.86200000000001,13.8,24.346,,13000.0,4.215,,6.63,costa rica,2005
1681,20000.0,5000.0,-4.54,-1.023,,10.277999999999999,45.843999999999994,5264.846,8.78,22.526,608.861,21.878,8.092,99.053,11.469000000000001,26.416999999999998,,15000.0,4.279,,5.962000000000001,costa rica,2006
1682,17000.0,4000.0,-6.255,-1.646,,9.905,50.798,6064.432,7.935,26.322,665.9960000000001,18.41,4.275,108.323,9.359,24.665,,13000.0,4.34,,4.5969999999999995,costa rica,2007
1683,19000.0,4000.0,-9.341000000000001,-2.787,,-2.015,53.21,6775.0419999999995,2.7319999999999998,29.838,748.563,18.238,6.537999999999999,122.863,13.422,27.579,,15000.0,4.404,,4.948,costa rica,2008
1684,16500.0,4500.0,-1.96,-0.5760000000000001,,-6.021,53.068999999999996,6574.285,-1.016,29.383000000000003,811.293,14.33,-28.82,132.5,7.843999999999999,16.29,,12000.0,4.468999999999999,,7.822,costa rica,2009
1685,24000.0,4000.0,-3.53,-1.281,,5.541,56.379,8005.994000000001,4.954,36.298,875.88,17.12,32.806,140.003,5.662999999999999,20.65,,20000.0,4.534,,7.287999999999999,costa rica,2010
1686,34000.0,4000.0,-5.404,-2.228,,5.447,60.138000000000005,8979.955,4.51,41.236999999999995,915.602,16.447,8.789,146.833,4.878,21.851,,30000.0,4.592,,7.659,costa rica,2011
1687,36000.0,6000.0,-5.267,-2.39,,9.527000000000001,64.361,9752.862,5.1339999999999995,45.375,953.0360000000001,16.438,8.411,153.434,4.495,21.704,,30000.0,4.652,,7.769,costa rica,2012
1688,67856.0,8532.0,-1.675,-0.61,0.929,11.364,47.888999999999996,18222.578999999998,4.003,36.400999999999996,129.593,26.705,7.337000000000001,100.0,2.485,28.38,0.24100000000000002,59324.0,1.9980000000000002,,6.542000000000001,slovenia,2005
1689,67836.0,8258.0,-1.68,-0.6659999999999999,0.9440000000000001,14.122,52.153,19778.846,5.656000000000001,39.624,132.429,28.498,12.389000000000001,102.458,2.458,30.177,2.585,59578.0,2.003,,5.992000000000001,slovenia,2006
1690,78398.0,9679.0,-4.03,-1.942,0.976,13.61,57.257,23966.354,6.941,48.181000000000004,137.95,28.846,16.759,106.15799999999999,3.611,32.876,6.3420000000000005,68719.0,2.01,,4.8580000000000005,slovenia,2007
1691,81631.0,10056.0,-5.245,-2.93,1.001,4.167,60.306999999999995,27784.009,3.3,55.853,144.174,27.45,3.8489999999999998,112.15700000000001,5.651,32.695,6.8839999999999995,71575.0,2.01,,4.3919999999999995,slovenia,2008
1692,63286.0,5319.0,-0.392,-0.19699999999999998,0.983,-16.588,56.027,24785.048,-7.797000000000001,50.372,149.012,22.991,-18.840999999999998,113.116,0.8540000000000001,23.381999999999998,-2.481,57967.0,2.032,,5.892,slovenia,2009
1693,66871.0,5729.0,-0.071,-0.034,0.9620000000000001,10.116,57.403999999999996,23478.326,1.222,48.06,147.431,22.087,6.593,115.19,1.834,22.158,-1.6369999999999998,61142.0,2.0469999999999997,,7.267,slovenia,2010
1694,67451.0,7258.0,0.518,0.266,0.946,7.021,58.948,25021.584,0.613,51.299,149.157,22.236,5.0360000000000005,117.29899999999999,1.83,21.717,-1.3259999999999998,60193.0,2.05,,8.208,slovenia,2011
1695,57042.0,6951.0,3.545,1.641,0.938,0.304,58.423,22519.314,-2.64,46.288000000000004,149.618,22.509,-3.9219999999999997,120.33200000000001,2.5860000000000003,18.963,-3.785,50091.0,2.055,,8.892000000000001,slovenia,2012
1696,3614886.0,295627.0,4.828,133.793,36.269,7.659,2704.548,33613.837999999996,0.851,2771.0570000000002,100.286,22.096999999999998,6.197,99.98299999999999,1.92,17.269000000000002,-1.486,3319259.0,82.43799999999999,,11.267000000000001,germany,2005
1697,3772394.0,304433.0,5.9670000000000005,173.363,37.216,13.094000000000001,2895.837,35296.704,3.8810000000000002,2905.445,100.42399999999999,24.101999999999997,11.841,101.76700000000001,1.784,18.135,0.89,3467961.0,82.315,,10.183,germany,2006
1698,3482279.0,334116.0,7.129,237.301,37.975,7.977,3073.675,40484.994,3.39,3328.5890000000004,101.94200000000001,26.39,5.409,104.09200000000001,2.285,19.261,2.555,3148163.0,82.21799999999999,,8.717,germany,2007
1699,3425039.0,334999.0,5.975,217.55,38.549,2.842,3159.3459999999995,44397.83900000001,0.81,3640.7270000000003,103.009,25.234,3.389,106.94200000000001,2.738,19.259,2.182,3090040.0,82.00200000000001,,7.517,germany,2008
1700,4049353.0,242178.0,6.03,199.41,38.463,-12.975999999999999,3021.317,40424.062999999995,-5.09,3306.78,104.164,22.441,-7.791,107.18299999999999,0.226,16.410999999999998,-3.838,3807175.0,81.80199999999999,,7.792000000000001,germany,2009
1701,3198416.0,282157.0,5.877999999999999,194.59099999999998,38.738,15.182,3176.2509999999997,40495.848,3.859,3310.6,105.396,23.214000000000002,12.520999999999999,108.425,1.158,17.336,-1.506,2916259.0,81.752,,7.082999999999999,germany,2010
1702,3508454.0,334820.0,6.2829999999999995,228.15,39.732,8.006,3352.099,45207.642,3.4019999999999997,3631.435,106.62299999999999,24.533,7.401,111.133,2.498,18.250999999999998,0.607,3173634.0,80.328,,5.957999999999999,germany,2011
1703,3394002.0,311498.0,7.36,252.28400000000002,40.085,3.2,3442.841,42569.471,0.8959999999999999,3427.853,107.964,24.622,1.4380000000000002,113.5,2.13,17.262,0.304,3082504.0,80.524,,5.4670000000000005,germany,2012
1768,13000.0,9000.0,-3.636,-0.622,,-0.8440000000000001,37.343,2816.112,3.563,17.094,202.085,12.446,-0.754,85.162,4.69,16.082,,4000.0,6.07,,7.2,el salvador,2005
1769,12000.0,6000.0,-4.127,-0.7659999999999999,,5.31,39.996,3041.098,3.912,18.551,211.053,12.702,8.033999999999999,88.598,4.035,16.829,,6000.0,6.1,,6.6,el salvador,2006
1770,14000.0,6000.0,-6.0520000000000005,-1.217,,6.587999999999999,42.637,3285.114,3.84,20.105,220.27700000000002,10.261,6.622999999999999,92.656,4.58,16.311,,8000.0,6.12,,6.3,el salvador,2007
1771,16000.0,6000.0,-7.149,-1.5319999999999998,,4.048,44.028,3484.715,1.274,21.430999999999997,231.852,8.052,-6.01,99.381,7.257999999999999,15.200999999999999,,10000.0,6.15,,5.9,el salvador,2008
1772,3000.0,1000.0,-1.51,-0.312,,-16.022000000000002,42.972,3343.204,-3.133,20.660999999999998,230.75099999999998,11.923,-15.919,99.915,0.537,13.434000000000001,,2000.0,6.18,,8.104,el salvador,2009
1773,7000.0,4000.0,-2.658,-0.569,,13.939,44.091,3443.4570000000003,1.365,21.418000000000003,235.988,10.66,7.312,101.09299999999999,1.179,13.318,,3000.0,6.22,,5.855,el salvador,2010
1774,8000.0,5000.0,-4.913,-1.137,,7.794,45.998000000000005,3696.3259999999996,2.217,23.139,249.418,9.449,5.9239999999999995,106.27799999999999,5.129,14.362,,3000.0,6.26,,5.428999999999999,el salvador,2011
1775,11000.0,6000.0,-5.309,-1.264,,3.1489999999999996,47.705,3779.937,1.881,23.814,251.95,8.833,2.0,108.117,1.73,14.142000000000001,,5000.0,6.3,,5.597,el salvador,2012
1776,271098.0,64091.0,-2.383,-7.242000000000001,,7.962000000000001,567.1030000000001,7961.749,3.617,303.93,100.0,16.883,4.737,135.371,2.133,19.266,,207007.0,38.174,,17.745,poland,2005
1777,278869.0,54141.0,-3.8489999999999998,-13.147,,14.638,620.93,8952.556999999999,6.227,341.603,101.48299999999999,17.204,17.35,136.77,1.033,21.052,,224728.0,38.157,,13.84,poland,2006
1778,353774.0,76347.0,-6.228,-26.500999999999998,,9.118,680.706,11161.633,6.785,425.543,105.49799999999999,18.218,13.655,140.178,2.492,24.445,,277427.0,38.125,,9.602,poland,2007
1779,396603.0,77411.0,-6.603,-34.957,,7.051,729.64,13889.753,5.127000000000001,529.4169999999999,108.777,17.297,8.037,146.089,4.217,23.9,,319192.0,38.116,,7.117999999999999,poland,2008
1780,321032.0,44812.0,-3.978,-17.155,,-6.806,747.1519999999999,11308.35,1.6280000000000001,431.254,112.824,16.369,-12.433,151.129,3.45,20.347,,276220.0,38.135999999999996,,8.166,poland,2009
1781,365211.0,49356.0,-5.117,-24.03,,12.088,785.584,12304.815,3.875,469.642,114.43799999999999,15.880999999999998,13.878,155.033,2.583,20.998,,315855.0,38.167,,9.637,poland,2010
1782,337226.0,59799.0,-4.999,-25.77,,7.705,838.048,13379.652,4.521,515.516,118.109,17.059,5.466,161.648,4.2669999999999995,22.058000000000003,,277427.0,38.53,,9.631,poland,2011
1783,328532.0,54943.0,-3.722,-18.262999999999998,,3.885,870.1030000000001,12732.442,1.994,490.689,120.973,16.748,-0.677,167.62900000000002,3.7,20.47,,273589.0,38.538000000000004,,10.088,poland,2012
1784,533917.0,169598.0,0.5579999999999999,1.595,,12.545,1301.197,1290.766,5.693,285.77299999999997,158.457,25.64,23.175,62.415,10.459000000000001,25.081,,364319.0,221.398,,11.24,indonesia,2005
1785,318904.0,96517.0,2.6189999999999998,9.542,,4.281000000000001,1414.957,1622.6,5.501,364.36300000000006,180.77900000000002,28.019000000000002,-5.084,70.593,13.104000000000001,25.4,,222387.0,224.555,,10.28,indonesia,2006
1786,433341.0,118572.0,1.5719999999999998,6.795,,-4.3660000000000005,1544.776,1897.9160000000002,6.345,432.265,201.132,26.493000000000002,5.959,75.296,6.662000000000001,24.92,,314769.0,227.75799999999998,,9.11,indonesia,2007
1787,603774.0,178507.0,0.025,0.126,,-2.9619999999999997,1669.8,2209.879,6.013999999999999,510.494,237.637,27.840999999999998,21.059,82.65799999999999,9.777000000000001,27.816,,425267.0,231.00599999999997,,8.39,indonesia,2008
1788,486088.0,126721.0,1.973,10.628,,8.544,1760.36,2298.8160000000003,4.629,538.613,257.301,32.958,-10.439,86.829,5.047,30.985,,359367.0,234.3,,7.87,indonesia,2009
1789,764710.0,223235.0,0.736,5.224,,2.827,1892.769,2984.929,6.224,709.342,278.547,33.052,18.502,91.29299999999999,5.14,32.316,,541475.0,237.641,,7.14,indonesia,2010
1790,894164.0,291873.0,0.207,1.7519999999999998,,5.904,2057.133,3508.159,6.486000000000001,845.573,301.034,33.109,15.713,96.171,5.343999999999999,32.902,,602291.0,241.03,,6.56,indonesia,2011
1791,1116230.0,335445.0,-2.7769999999999997,-24.377,,2.97,2225.234,3590.6620000000003,6.263999999999999,877.801,314.228,31.965999999999998,15.698,99.999,3.9810000000000003,34.743,,780785.0,244.468,,6.14,indonesia,2012
1800,35264.0,10376.0,-0.971,-0.56,,5.95,255.657,699.682,7.547000000000001,57.648,57.533,32.387,6.9510000000000005,100.0,8.394,33.757,,24888.0,82.39200000000001,,5.31,vietnam,2005
1801,41133.0,17798.0,-0.247,-0.16399999999999998,,14.300999999999998,281.9,796.928,6.978,66.393,62.463,33.161,16.828,107.50299999999999,7.502999999999999,34.537,,23335.0,83.311,,4.82,vietnam,2006
1802,81056.0,40941.0,-9.02,-6.992000000000001,,13.309000000000001,310.034,920.4630000000001,7.129,77.52,68.479,30.224,33.336,116.478,8.349,39.566,,40115.0,84.219,,4.64,vietnam,2007
1803,111950.0,61073.0,-10.977,-10.787,,5.919,334.014,1154.493,5.662000000000001,98.26899999999999,84.005,25.0,15.808,143.403,23.115,36.493,,50877.0,85.119,,4.65,vietnam,2008
1804,119459.0,56737.0,-6.502000000000001,-6.608,,6.537000000000001,354.717,1181.448,5.398,101.634,89.227,30.660999999999998,-1.33,153.035,6.7170000000000005,37.163000000000004,,62722.0,86.025,,4.6,vietnam,2009
1805,112224.0,54446.0,-3.792,-4.276,,11.634,382.11400000000003,1297.226,6.422999999999999,112.771,100.0,31.901999999999997,8.068,167.12599999999998,9.207,35.694,,57778.0,86.93299999999999,,4.29,vietnam,2010
1806,110938.0,46374.0,0.17300000000000001,0.233,,15.73,414.339,1532.3110000000001,6.24,134.59799999999998,121.26100000000001,29.924,13.279000000000002,198.34099999999998,18.678,29.750999999999998,,64564.0,87.84,,4.513,vietnam,2011
1807,80487.0,36417.0,5.957000000000001,9.267000000000001,,20.608,443.911,1752.615,5.247000000000001,155.565,134.51,33.2,9.246,216.396,9.103,27.243000000000002,,44070.0,88.762,,4.468,vietnam,2012
1808,80000.0,30000.0,37.211,30.069000000000003,,8.787,188.472,27014.772999999997,10.076,80.807,72.73899999999999,56.795,12.225999999999999,91.97399999999999,4.12,16.425,,50000.0,2.991,,1.349,kuwait,2005
1809,84000.0,19000.0,44.61600000000001,45.31100000000001,,7.746,208.873,31907.199,7.52,101.559,84.493,64.717,4.712,94.819,3.092,16.158,,65000.0,3.1830000000000003,,1.37,kuwait,2006
1810,90000.0,20000.0,36.789,42.188,,-0.254,227.27900000000002,33732.522000000004,5.992000000000001,114.677,88.132,57.247,24.744,100.0,5.465,20.456,,70000.0,3.4,,1.7009999999999998,kuwait,2007
1811,94500.0,14500.0,40.874,60.248999999999995,,2.21,237.484,42827.126,2.48,147.40200000000002,104.581,58.501000000000005,3.793,106.3,6.3,17.63,,80000.0,3.4419999999999997,,1.671,kuwait,2008
1812,84800.0,14800.0,26.693,28.288,,-6.343999999999999,222.355,30409.566000000003,-7.0760000000000005,105.97399999999999,86.62799999999999,42.273,-12.492,111.2,4.61,17.965999999999998,,70000.0,3.485,,1.639,kuwait,2009
1813,85000.0,15000.0,32.015,36.954,,-0.49700000000000005,219.736,32223.225,-2.371,115.425,96.243,51.551,6.33,116.2,4.496,17.93,,70000.0,3.582,,2.072,kuwait,2010
1814,115000.0,20000.0,43.589,67.171,,13.445,247.17,41853.258,10.21,154.1,112.229,58.466,5.167999999999999,121.9,4.905,13.503,,95000.0,3.682,,2.072,kuwait,2011
1815,135000.0,25000.0,45.501999999999995,79.208,,7.25,272.51,45996.528,8.307,174.077,118.76,56.643,4.752,125.8,3.199,12.804,,110000.0,3.785,,2.072,kuwait,2012
